,Date,Open,High,Low,Close,Adj Close,Volume
25,2021-08-24,21.753000259399414,21.958999633789062,21.53499984741211,21.792999267578125,21.753677368164062,297299000
26,2021-08-25,21.73699951171875,22.469999313354492,21.722000122070312,22.21299934387207,22.17292022705078,347701000
27,2021-08-26,22.200000762939453,22.34000015258789,21.790000915527344,22.06800079345703,22.028182983398438,237940000
28,2021-08-27,22.18400001525879,22.722000122070312,22.16699981689453,22.63599967956543,22.595155715942383,304722000
29,2021-08-30,22.829999923706055,23.042999267578125,22.551000595092773,22.687999725341797,22.647058486938477,262580000
30,2021-08-31,22.69499969482422,22.69499969482422,22.1200008392334,22.385000228881836,22.348548889160156,259850000
31,2021-09-01,22.485000610351562,22.69700050354004,22.35700035095215,22.44099998474121,22.40445899963379,201767000
32,2021-09-02,22.51799964904785,22.593000411987305,22.295000076293945,22.395999908447266,22.35953140258789,187834000
33,2021-09-03,22.325000762939453,22.986000061035156,22.200000762939453,22.843000411987305,22.805805206298828,280532000
34,2021-09-07,22.83300018310547,22.89900016784668,22.52199935913086,22.66200065612793,22.625097274780273,198107000
35,2021-09-08,22.51300048828125,22.610000610351562,21.976999282836914,22.339000701904297,22.302623748779297,254434000
36,2021-09-09,22.312000274658203,22.538000106811523,22.131000518798828,22.177000045776367,22.140888214111328,196856000
37,2021-09-10,22.347999572753906,22.625999450683594,22.270000457763672,22.47800064086914,22.4414005279541,248376000
38,2021-09-13,22.68400001525879,22.964000701904297,21.857999801635742,22.152000427246094,22.11592674255371,297500000
39,2021-09-14,22.274999618530273,22.40999984741211,22.086000442504883,22.242000579833984,22.205778121948242,199755000
40,2021-09-15,22.30900001525879,22.367000579833984,21.965999603271484,22.340999603271484,22.30461883544922,166538000
41,2021-09-16,22.183000564575195,22.277000427246094,21.927000045776367,22.242000579833984,22.205778121948242,156033000
42,2021-09-17,22.299999237060547,22.320999145507812,21.829999923706055,21.899999618530273,21.864337921142578,294503000
43,2021-09-20,21.145999908447266,21.433000564575195,20.66200065612793,21.113000869750977,21.0786190032959,349440000
44,2021-09-21,21.41699981689453,21.424999237060547,20.950000762939453,21.246000289916992,21.211402893066406,204688000
45,2021-09-22,21.365999221801758,21.959999084472656,21.195999145507812,21.94099998474121,21.905271530151367,268726000
46,2021-09-23,22.139999389648438,22.53499984741211,21.889999389648438,22.48200035095215,22.445388793945312,248555000
47,2021-09-24,22.06999969482422,22.14900016784668,21.861000061035156,22.08099937438965,22.045040130615234,217655000
48,2021-09-27,21.709999084472656,21.798999786376953,21.325000762939453,21.65999984741211,21.624727249145508,245215000
49,2021-09-28,21.214000701904297,21.41900062561035,20.650999069213867,20.698999404907227,20.665292739868164,343069000
50,2021-09-29,20.940000534057617,21.017000198364258,20.466999053955078,20.517000198364258,20.483591079711914,218394000
51,2021-09-30,20.76799964904785,21.06599998474121,20.687999725341797,20.715999603271484,20.682266235351562,221009000
52,2021-10-01,20.75,20.858999252319336,20.202999114990234,20.742000579833984,20.70822525024414,240978000
53,2021-10-04,20.503999710083008,20.54199981689453,19.55500030517578,19.73200035095215,19.699865341186523,345635000
54,2021-10-05,19.950000762939453,20.648000717163086,19.854000091552734,20.451000213623047,20.417699813842773,279282000
55,2021-10-06,20.1200008392334,20.719999313354492,20.079999923706055,20.700000762939453,20.666292190551758,297202000
56,2021-10-07,21.091999053955078,21.32200050354004,20.972000122070312,21.075000762939453,21.040685653686523,256919000
57,2021-10-08,21.10099983215332,21.20599937438965,20.774999618530273,20.83099937438965,20.797077178955078,151258000
58,2021-10-11,20.575000762939453,21.062999725341797,20.51099967956543,20.69499969482422,20.661300659179688,163388000
59,2021-10-12,20.827999114990234,21.05699920654297,20.527999877929688,20.67099952697754,20.637338638305664,162134000
60,2021-10-13,20.917999267578125,20.989999771118164,20.71299934387207,20.93899917602539,20.9049015045166,180652000
61,2021-10-14,21.288000106811523,21.7549991607666,21.121999740600586,21.746000289916992,21.710590362548828,243589000
62,2021-10-15,21.809999465942383,21.930999755859375,21.66200065612793,21.86199951171875,21.826400756835938,226994000
63,2021-10-18,21.749000549316406,22.291000366210938,21.643999099731445,22.222000122070312,22.185813903808594,189494000
64,2021-10-19,22.275999069213867,22.378999710083008,22.03700065612793,22.290000915527344,22.25370216369629,161473000
65,2021-10-20,22.30500030517578,22.433000564575195,21.98200035095215,22.10300064086914,22.06700897216797,146276000
66,2021-10-21,22.097000122070312,22.711000442504883,22.08300018310547,22.691999435424805,22.655046463012695,187590000
67,2021-10-22,22.822999954223633,23.1299991607666,22.56100082397461,22.72599983215332,22.688995361328125,249384000
68,2021-10-25,22.972999572753906,23.354999542236328,22.770000457763672,23.166000366210938,23.128278732299805,230235000
69,2021-10-26,23.98900032043457,25.259000778198242,23.923999786376953,24.716999053955078,24.676748275756836,485898000
70,2021-10-27,24.474000930786133,25.09000015258789,24.281999588012695,24.451000213623047,24.41118621826172,245990000
71,2021-10-28,24.878000259399414,24.950000762939453,24.523000717163086,24.94099998474121,24.9003849029541,234204000
72,2021-10-29,25.000999450683594,25.708999633789062,25.0,25.566999435424805,25.525365829467773,292503000
73,2021-11-01,25.64900016784668,25.893999099731445,25.226999282836914,25.82699966430664,25.78493881225586,265740000
74,2021-11-02,25.82200050354004,26.67799949645996,25.799999237060547,26.400999069213867,26.35800552368164,294112000
75,2021-11-03,26.670000076293945,26.784000396728516,26.235000610351562,26.597999572753906,26.554685592651367,239910000
76,2021-11-04,27.229000091552734,31.364999771118164,27.118000030517578,29.801000595092773,29.752473831176758,1153631000
77,2021-11-05,30.187000274658203,31.399999618530273,29.40999984741211,29.75200080871582,29.70355224609375,851260000
78,2021-11-08,30.14900016784668,31.100000381469727,29.906999588012695,30.804000854492188,30.75383949279785,503101000
79,2021-11-09,32.28200149536133,32.310001373291016,29.964000701904297,30.656999588012695,30.607074737548828,646746000
80,2021-11-10,29.356000900268555,30.850000381469727,28.777999877929688,29.458999633789062,29.411029815673828,636206000
81,2021-11-11,30.468000411987305,30.59000015258789,29.777000427246094,30.389999389648438,30.340511322021484,332172000
82,2021-11-12,30.010000228881836,30.68000030517578,29.6299991607666,30.389999389648438,30.340511322021484,413054000
83,2021-11-15,30.552000045776367,30.643999099731445,29.246999740600586,30.024999618530273,29.976106643676758,384909000
84,2021-11-16,29.759000778198242,30.389999389648438,29.70599937438965,30.202999114990234,30.153818130493164,264484000
85,2021-11-17,30.417999267578125,30.509000778198242,28.799999237060547,29.26099967956543,29.21335220336914,428508000
86,2021-11-18,32.367000579833984,32.7599983215332,31.320999145507812,31.674999237060547,31.6234188079834,781711000
87,2021-11-19,32.24300003051758,33.0880012512207,31.905000686645508,32.98500061035156,32.93128204345703,533867000
88,2021-11-22,33.516998291015625,34.64699935913086,31.899999618530273,31.95599937438965,31.903961181640625,754335000
89,2021-11-23,31.53499984741211,32.36000061035156,30.8799991607666,31.746000289916992,31.694303512573242,532163000
90,2021-11-24,31.461000442504883,32.85499954223633,30.92799949645996,32.67399978637695,32.62079620361328,435162000
91,2021-11-26,32.599998474121094,32.709999084472656,31.350000381469727,31.503000259399414,31.45170021057129,283069000
92,2021-11-29,32.36600112915039,33.4119987487793,32.0359992980957,33.375999450683594,33.321651458740234,454964000
93,2021-11-30,33.16899871826172,33.35300064086914,31.86400032043457,32.67599868774414,32.6227912902832,622066000
94,2021-12-01,33.21900177001953,33.28900146484375,31.3799991607666,31.434999465942383,31.387653350830078,484368000
95,2021-12-02,31.214000701904297,32.47800064086914,31.024999618530273,32.125999450683594,32.07761001586914,472890000
96,2021-12-03,32.0,32.12900161743164,30.1299991607666,30.69300079345703,30.646770477294922,544325000
97,2021-12-06,29.8799991607666,30.240999221801758,28.038000106811523,30.03700065612793,29.991762161254883,658938000
98,2021-12-07,30.957000732421875,32.44900131225586,30.650999069213867,32.426998138427734,32.37815475463867,593053000
99,2021-12-08,31.999000549316406,32.290000915527344,31.42099952697754,31.826000213623047,31.77806282043457,475551000
100,2021-12-09,31.733999252319336,32.20500183105469,30.42799949645996,30.489999771118164,30.444074630737305,488507000
101,2021-12-10,31.149999618530273,31.30500030517578,29.861000061035156,30.197999954223633,30.152517318725586,488825000
102,2021-12-13,30.249000549316406,30.29400062561035,28.115999221801758,28.160999298095703,28.11858558654785,598344000
103,2021-12-14,27.698999404907227,28.67799949645996,27.25,28.336999893188477,28.294322967529297,667035000
104,2021-12-15,28.399999618530273,30.5,27.83799934387207,30.458999633789062,30.413124084472656,698297000
105,2021-12-16,31.152000427246094,31.15999984741211,28.093000411987305,28.386999130249023,28.344242095947266,707366000
106,2021-12-17,27.985000610351562,28.922000885009766,27.760000228881836,27.801000595092773,27.759124755859375,713758000
107,2021-12-20,27.30500030517578,28.143999099731445,27.145000457763672,27.7189998626709,27.6772518157959,461847000
108,2021-12-21,28.374000549316406,29.1200008392334,27.400999069213867,29.075000762939453,29.03120994567871,524385000
109,2021-12-22,28.891000747680664,29.55500030517578,28.448999404907227,29.399999618530273,29.355716705322266,395184000
110,2021-12-23,29.7549991607666,30.05900001525879,29.430999755859375,29.639999389648438,29.59535789489746,343022000
111,2021-12-27,29.65999984741211,31.086999893188477,29.639999389648438,30.94499969482422,30.898395538330078,403686000
112,2021-12-28,31.312000274658203,31.329999923706055,30.011999130249023,30.32200050354004,30.276330947875977,420591000
113,2021-12-29,30.273000717163086,30.54800033569336,29.365999221801758,30.000999450683594,29.955814361572266,343139000
114,2021-12-30,29.82699966430664,30.457000732421875,29.540000915527344,29.586000442504883,29.54143714904785,308864000
115,2021-12-31,29.673999786376953,30.030000686645508,29.33099937438965,29.410999298095703,29.366701126098633,266530000
116,2022-01-03,29.815000534057617,30.711000442504883,29.78499984741211,30.121000289916992,30.075632095336914,391547000
117,2022-01-04,30.277000427246094,30.468000411987305,28.349000930786133,29.290000915527344,29.24588394165039,527154000
118,2022-01-05,28.948999404907227,29.416000366210938,27.533000946044922,27.604000091552734,27.56242561340332,498064000
119,2022-01-06,27.639999389648438,28.437999725341797,27.065000534057617,28.17799949645996,28.135560989379883,454186000
120,2022-01-07,28.141000747680664,28.422000885009766,27.05699920654297,27.246999740600586,27.205963134765625,409939000
121,2022-01-10,26.58099937438965,27.4689998626709,25.643999099731445,27.399999618530273,27.35873031616211,594681000
122,2022-01-11,27.322999954223633,28.065000534057617,26.839000701904297,27.816999435424805,27.775104522705078,404089000
123,2022-01-12,28.066999435424805,28.594999313354492,27.607999801635742,27.999000549316406,27.956829071044922,383413000
124,2022-01-13,28.378999710083008,28.479999542236328,26.49799919128418,26.575000762939453,26.534976959228516,540171000
125,2022-01-14,26.299999237060547,27.19700050354004,26.209999084472656,26.941999435424805,26.901418685913086,395832000
126,2022-01-18,26.260000228881836,26.63800048828125,25.770000457763672,25.902999877929688,25.863988876342773,424270000
127,2022-01-19,26.07900047302246,26.542999267578125,25.052000045776367,25.066999435424805,25.02924346923828,488315000
128,2022-01-20,25.304000854492188,25.57900047302246,24.077999114990234,24.149999618530273,24.113624572753906,435181000
129,2022-01-21,23.506999969482422,24.822999954223633,23.26300048828125,23.374000549316406,23.338794708251953,718958000
130,2022-01-24,22.329999923706055,23.3799991607666,20.88800048828125,23.371999740600586,23.3367977142334,913982000
131,2022-01-25,22.54599952697754,22.94300079345703,22.0,22.323999404907227,22.290374755859375,664616000
132,2022-01-26,23.239999771118164,24.05699920654297,22.299999237060547,22.77199935913086,22.737701416015625,755959000
133,2022-01-27,23.56800079345703,23.9950008392334,21.674999237060547,21.944000244140625,21.91094970703125,573353000
134,2022-01-28,22.011999130249023,22.857999801635742,21.29599952697754,22.84000015258789,22.805599212646484,543774000
135,2022-01-31,23.18199920654297,24.509000778198242,23.052000045776367,24.486000061035156,24.449119567871094,564680000
136,2022-02-01,25.104000091552734,25.145000457763672,23.889999389648438,24.63800048828125,24.600893020629883,518925000
137,2022-02-02,25.79400062561035,25.816999435424805,24.55299949645996,25.242000579833984,25.203981399536133,543419000
138,2022-02-03,24.45800018310547,25.07699966430664,23.780000686645508,23.947999954223633,23.91193199157715,410178000
139,2022-02-04,23.972000122070312,24.635000228881836,23.631999969482422,24.319000244140625,24.282371520996094,354829000
140,2022-02-07,24.371999740600586,25.18199920654297,24.20199966430664,24.72800064086914,24.69075584411621,376868000
141,2022-02-08,24.358999252319336,25.229999542236328,23.979999542236328,25.107999801635742,25.070180892944336,410359000
142,2022-02-09,25.621999740600586,26.725000381469727,25.35300064086914,26.704999923706055,26.664777755737305,524282000
143,2022-02-10,25.9950008392334,26.924999237060547,25.600000381469727,25.823999404907227,25.78510284423828,513200000
144,2022-02-11,25.916000366210938,26.152000427246094,23.773000717163086,23.948999404907227,23.912927627563477,605472000
145,2022-02-14,23.93400001525879,24.875,23.7549991607666,24.267000198364258,24.230451583862305,440424000
146,2022-02-15,24.948999404907227,26.545000076293945,24.784000396728516,26.4950008392334,26.455093383789062,699869000
147,2022-02-16,26.259000778198242,26.582000732421875,25.552000045776367,26.51099967956543,26.471071243286133,732676000
148,2022-02-17,25.6299991607666,25.78499984741211,24.165000915527344,24.506999969482422,24.470088958740234,810595000
149,2022-02-18,24.667999267578125,24.986000061035156,23.100000381469727,23.642000198364258,23.60639190673828,761255000
150,2022-02-22,23.03499984741211,24.06399917602539,23.0,23.389999389648438,23.354768753051758,633422000
151,2022-02-23,23.802000045776367,24.155000686645508,22.301000595092773,22.386999130249023,22.353282928466797,566511000
152,2022-02-24,21.014999389648438,23.799999237060547,20.889999389648438,23.74799919128418,23.712230682373047,735801000
153,2022-02-25,23.72100067138672,24.216999053955078,23.381000518798828,24.156999588012695,24.120615005493164,528866000
154,2022-02-28,23.992000579833984,24.665000915527344,23.707000732421875,24.385000228881836,24.34827423095703,477319000
155,2022-03-01,24.291000366210938,24.37700080871582,23.131999969482422,23.476999282836914,23.441635131835938,412056000
156,2022-03-02,23.756000518798828,24.409000396728516,23.415000915527344,24.219999313354492,24.187637329101562,389642000
157,2022-03-03,24.261999130249023,24.326000213623047,23.4689998626709,23.714000701904297,23.682315826416016,365095000
158,2022-03-04,23.384000778198242,23.68000030517578,22.48200035095215,22.93600082397461,22.90535545349121,431415000
159,2022-03-07,22.816999435424805,23.033000946044922,21.329999923706055,21.351999282836914,21.323474884033203,450821000
160,2022-03-08,21.30900001525879,22.37299919128418,20.649999618530273,21.513999938964844,21.485258102416992,557467000
161,2022-03-09,22.386999130249023,23.219999313354492,22.246999740600586,23.013999938964844,22.98325538635254,492742000
162,2022-03-10,22.5310001373291,22.788000106811523,21.881999969482422,22.658000946044922,22.627727508544922,428066000
163,2022-03-11,23.02199935913086,23.145000457763672,22.04599952697754,22.100000381469727,22.07047462463379,367209000
164,2022-03-14,21.868999481201172,22.261999130249023,21.159000396728516,21.329999923706055,21.301504135131836,385354000
165,2022-03-15,21.51799964904785,23.038000106811523,21.32200050354004,22.972999572753906,22.94230842590332,491996000
166,2022-03-16,23.5,24.597000122070312,23.172000885009766,24.496000289916992,24.463274002075195,671422000
167,2022-03-17,24.1200008392334,24.841999053955078,23.9060001373291,24.766000747680664,24.732912063598633,471941000
168,2022-03-18,24.798999786376953,26.569000244140625,24.624000549316406,26.452999114990234,26.41765594482422,730719000
169,2022-03-21,26.506999969482422,27.152000427246094,25.966999053955078,26.733999252319336,26.69828224182129,591727000
170,2022-03-22,26.726999282836914,27.238000869750977,26.07200050354004,26.52400016784668,26.488561630249023,547007000
171,2022-03-23,26.125999450683594,26.61199951171875,25.575000762939453,25.634000778198242,25.599750518798828,502120000
172,2022-03-24,26.166000366210938,28.31999969482422,25.906999588012695,28.149999618530273,28.112390518188477,877379000
173,2022-03-25,27.88599967956543,28.357999801635742,27.270999908447266,27.691999435424805,27.655000686645508,579016000
174,2022-03-28,27.756000518798828,28.25,27.20599937438965,28.2189998626709,28.181297302246094,425494000
175,2022-03-29,28.69499969482422,28.945999145507812,27.979999542236328,28.6560001373291,28.617713928222656,488984000
176,2022-03-30,28.304000854492188,28.496000289916992,27.503000259399414,27.690000534057617,27.653005599975586,463487000
177,2022-03-31,27.781999588012695,28.24799919128418,27.270000457763672,27.285999298095703,27.249542236328125,523440000
178,2022-04-01,27.375,27.496000289916992,26.267000198364258,26.711999893188477,26.676311492919922,517235000
179,2022-04-04,26.72800064086914,27.558000564575195,26.613000869750977,27.360000610351562,27.32344627380371,397120000
180,2022-04-05,27.253999710083008,27.319000244140625,25.81999969482422,25.930999755859375,25.89635467529297,436615000
181,2022-04-06,24.93400001525879,25.299999237060547,24.003000259399414,24.406999588012695,24.374387741088867,703833000
182,2022-04-07,24.44099998474121,24.722000122070312,23.47800064086914,24.20800018310547,24.175655364990234,557992000
183,2022-04-08,23.91699981689453,23.92300033569336,23.062000274658203,23.118999481201172,23.088111877441406,524781000
184,2022-04-11,22.214000701904297,22.31999969482422,21.65999984741211,21.91699981689453,21.887714385986328,575207000
185,2022-04-12,22.53700065612793,22.725000381469727,21.281999588012695,21.503999710083008,21.47526741027832,662258000
186,2022-04-13,21.72800064086914,22.5,21.454999923706055,22.202999114990234,22.173336029052734,516943000
187,2022-04-14,22.5049991607666,22.777000427246094,21.163000106811523,21.257999420166016,21.229598999023438,569097000
188,2022-04-18,21.200000762939453,22.08799934387207,21.07900047302246,21.783000946044922,21.753896713256836,525701000
189,2022-04-19,21.719999313354492,22.37299919128418,21.31399917602539,22.197999954223633,22.1683406829834,512781000
190,2022-04-20,22.517000198364258,22.670000076293945,21.200000762939453,21.48200035095215,21.45330047607422,468974000
191,2022-04-21,21.708999633789062,22.392000198364258,20.0,20.183000564575195,20.156034469604492,656209000
192,2022-04-22,20.30299949645996,20.486000061035156,19.5,19.514999389648438,19.488927841186523,624713000
193,2022-04-25,19.20199966430664,19.94499969482422,19.09600067138672,19.902000427246094,19.875411987304688,641566000
194,2022-04-26,19.718000411987305,19.788000106811523,18.670000076293945,18.788000106811523,18.762897491455078,653143000
195,2022-04-27,18.597999572753906,19.16699981689453,18.290000915527344,18.415000915527344,18.390396118164062,499460000
196,2022-04-28,18.966999053955078,20.03700065612793,18.489999771118164,19.781999588012695,19.75556755065918,570327000
197,2022-04-29,19.402000427246094,20.128000259399414,18.517000198364258,18.547000885009766,18.522220611572266,500435000
198,2022-05-02,18.541000366210938,19.573999404907227,18.391000747680664,19.533000946044922,19.506900787353516,572049000
199,2022-05-03,19.399999618530273,19.825000762939453,19.132999420166016,19.601999282836914,19.575807571411133,475751000
200,2022-05-04,19.92300033569336,20.399999618530273,18.750999450683594,20.333999633789062,20.30683135986328,648855000
201,2022-05-05,19.867000579833984,19.924999237060547,18.5,18.8439998626709,18.818824768066406,626331000
202,2022-05-06,18.736000061035156,19.511999130249023,17.989999771118164,18.674999237060547,18.650049209594727,633297000
203,2022-05-09,18.034000396728516,18.2549991607666,16.82699966430664,16.950000762939453,16.92735481262207,644455000
204,2022-05-10,17.68899917602539,18.197999954223633,17.024999618530273,17.594999313354492,17.571491241455078,761474000
205,2022-05-11,17.347000122070312,17.753000259399414,16.56800079345703,16.6299991607666,16.607778549194336,670167000
206,2022-05-12,16.2189998626709,16.788000106811523,15.567000389099121,16.174999237060547,16.15338897705078,708728000
207,2022-05-13,16.788000106811523,17.92799949645996,16.593000411987305,17.70599937438965,17.682344436645508,670437000
208,2022-05-16,17.509000778198242,17.788000106811523,17.106000900268555,17.263999938964844,17.24093246459961,521446000
209,2022-05-17,18.073999404907227,18.371000289916992,17.634000778198242,18.177000045776367,18.152713775634766,585830000
210,2022-05-18,17.704999923706055,18.118000030517578,16.86400032043457,16.937999725341797,16.915369033813477,545161000
211,2022-05-19,16.937000274658203,17.687000274658203,16.733999252319336,17.124000549316406,17.10112190246582,621310000
212,2022-05-20,17.332000732421875,17.40999984741211,15.755000114440918,16.694000244140625,16.671695709228516,739105000
213,2022-05-23,16.27400016784668,16.915000915527344,16.179000854492188,16.898000717163086,16.87542152404785,639889000
214,2022-05-24,16.510000228881836,16.597000122070312,15.779999732971191,16.15399932861328,16.132415771484375,588550000
215,2022-05-25,16.020000457763672,17.111000061035156,16.0,16.975000381469727,16.952320098876953,781132000
216,2022-05-26,16.035999298095703,18.091999053955078,16.02199935913086,17.85099983215332,17.8271484375,996575000
217,2022-05-27,18.18600082397461,18.881000518798828,18.100000381469727,18.81100082397461,18.785869598388672,738379000
218,2022-05-31,18.979999542236328,19.200000762939453,18.350000381469727,18.672000885009766,18.647052764892578,664100000
219,2022-06-01,18.724000930786133,19.05299949645996,18.121999740600586,18.31999969482422,18.295522689819336,544514000
220,2022-06-02,18.29199981689453,19.618999481201172,18.197999954223633,19.591999053955078,19.56582260131836,648656000
221,2022-06-03,19.082000732421875,19.332000732421875,18.52199935913086,18.719999313354492,18.694988250732422,598779000
222,2022-06-06,19.138999938964844,19.336999893188477,18.56399917602539,18.785999298095703,18.760896682739258,422406000
223,2022-06-07,18.472000122070312,19.0,18.187999725341797,18.926000595092773,18.900714874267578,388914000
224,2022-06-08,18.798999786376953,19.18000030517578,18.53499984741211,18.648000717163086,18.62702178955078,363252000
225,2022-06-09,18.481000900268555,18.933000564575195,18.041000366210938,18.04800033569336,18.027698516845703,395574000
226,2022-06-10,17.600000381469727,17.69700050354004,16.868999481201172,16.974000930786133,16.954906463623047,465248000
227,2022-06-13,16.0,16.312000274658203,15.605999946594238,15.647000312805176,15.62939739227295,604153000
228,2022-06-14,15.730999946594238,16.06599998474121,15.411999702453613,15.836000442504883,15.818185806274414,469680000
229,2022-06-15,16.094999313354492,16.868000030517578,15.925999641418457,16.527000427246094,16.508411407470703,563936000
230,2022-06-16,15.859999656677246,15.942000389099121,15.401000022888184,15.60099983215332,15.58344841003418,545749000
231,2022-06-17,15.64799976348877,15.994999885559082,15.32800006866455,15.880000114440918,15.862136840820312,630334000
232,2022-06-21,16.475000381469727,17.007999420166016,16.406999588012695,16.56599998474121,16.54736328125,483089000
233,2022-06-22,16.22599983215332,16.66200065612793,16.18000030517578,16.360000610351562,16.341598510742188,437135000
234,2022-06-23,16.518999099731445,16.584999084472656,15.852999687194824,16.225000381469727,16.206748962402344,463680000
235,2022-06-24,16.5,17.139999389648438,16.309999465942383,17.125999450683594,17.106733322143555,472153000
236,2022-06-27,17.312000274658203,17.329999923706055,16.625999450683594,16.868999481201172,16.850021362304688,427968000
237,2022-06-28,16.899999618530273,17.20199966430664,15.944999694824219,15.982000350952148,15.964020729064941,461149000
238,2022-06-29,15.814000129699707,15.819999694824219,15.170000076293945,15.541999816894531,15.524516105651855,482352000
239,2022-06-30,15.361000061035156,15.567000389099121,14.862000465393066,15.159000396728516,15.141946792602539,686070000
240,2022-07-01,14.89900016784668,15.062999725341797,14.392000198364258,14.52299976348877,14.506661415100098,577610000
241,2022-07-05,14.175000190734863,14.970999717712402,14.055000305175781,14.96399974822998,14.947165489196777,651397000
242,2022-07-06,15.010000228881836,15.319000244140625,14.788999557495117,15.130000114440918,15.1129789352417,529066000
243,2022-07-07,15.456000328063965,15.944999694824219,15.388999938964844,15.857999801635742,15.840160369873047,492903000
244,2022-07-08,15.430000305175781,16.03700065612793,15.388999938964844,15.838000297546387,15.820184707641602,467972000
245,2022-07-11,15.526000022888184,15.527000427246094,15.038000106811523,15.152000427246094,15.134955406188965,437321000
246,2022-07-12,15.267999649047852,15.430999755859375,14.876999855041504,15.081999778747559,15.065033912658691,458483000
247,2022-07-13,14.59000015258789,15.375,14.46500015258789,15.163999557495117,15.146942138671875,521918000
248,2022-07-14,15.107999801635742,15.472999572753906,14.727999687194824,15.371999740600586,15.354706764221191,456235000
249,2022-07-15,15.659000396728516,15.781999588012695,15.444999694824219,15.76200008392334,15.744267463684082,385935000
250,2022-07-18,16.302000045776367,16.89699935913086,16.00200080871582,16.10099983215332,16.082889556884766,670517000
251,2022-07-19,16.486000061035156,17.110000610351562,16.172000885009766,16.992000579833984,16.972885131835938,702366000
252,2022-07-20,16.94700050354004,17.933000564575195,16.801000595092773,17.80699920654297,17.78696632385254,760538000
253,2022-07-21,17.885000228881836,18.143999099731445,17.545000076293945,18.049999237060547,18.029691696166992,557049000
254,2022-07-22,17.89299964904785,17.966999053955078,17.136999130249023,17.319000244140625,17.299514770507812,536671000
255,2022-07-25,17.018999099731445,17.124000549316406,16.64900016784668,17.02400016784668,17.00484848022461,480748000
256,2022-07-26,16.888999938964844,16.91900062561035,16.47800064086914,16.533000946044922,16.514404296875,397865000
257,2022-07-27,17.031999588012695,17.93600082397461,16.913000106811523,17.790000915527344,17.769989013671875,569776000
258,2022-07-28,17.975000381469727,18.139999389648438,17.440000534057617,17.983999252319336,17.963769912719727,474646000
259,2022-07-29,17.812999725341797,18.243999481201172,17.691999435424805,18.163000106811523,18.142568588256836,435460000
260,2022-08-01,18.18199920654297,18.84600067138672,17.989999771118164,18.44099998474121,18.420255661010742,476469000
261,2022-08-02,18.121999740600586,18.937999725341797,18.091999053955078,18.525999069213867,18.505159378051758,489527000
262,2022-08-03,18.18400001525879,18.968000411987305,18.136999130249023,18.89299964904785,18.871747970581055,418146000
263,2022-08-04,18.849000930786133,19.27400016784668,18.760000228881836,19.21500015258789,19.193384170532227,409652000
264,2022-08-05,18.809999465942383,19.229000091552734,18.666000366210938,18.98900032043457,18.96763801574707,386068000
